Easting (m),Northing (m),VCP1.48,VCP2.82,VCP4.49,HCP1.48,HCP2.82,HCP4.49,Depth (m)
358791.7357,524323.6824,37.6797503399966,28.2420502086595,23.7929189508766,23.5041388152083,16.1694750973755,14.6908260587255,0.86911315
358791.4709,524323.8139,38.0251896052893,28.464962728822,23.9607568517149,23.4540335848721,16.1292537993368,14.7957686805073,0.842609582
358791.3288,524323.9209,38.530840548187,28.7588232387621,24.1310289812459,23.5542356029501,16.1292537993368,15.0154111582498,0.98756371
358791.0405,524323.9457,38.7980409881183,28.8919440571466,24.3363927357407,23.8650023465012,16.2297696704158,15.0918629652787,0.945158002
358790.8574,524324.052,39.0107404357068,29.103483414875,24.5265688116386,24.1157636779755,16.3000895592463,14.9867160117953,0.816106014
358790.6787,524324.057,39.0257550787747,29.1212116709849,24.5435839490974,24.1358195822504,16.2699714849673,14.500244418283,0.768399592
358790.4694,524324.1223,39.0956155675932,29.3113328350094,24.7538424405909,24.2462029110259,16.5314114358359,15.4652852834661,0.784301733
358790.3783,524324.1632,39.084185034477,29.3177981916113,24.7635909163291,24.2160871178498,16.5213581829366,15.1110265353381,0.410397554
358790.1605,524324.2453,38.9739037745198,29.5072111543108,24.9740847779183,24.3064022233116,16.5716552688908,14.8912231232584,0.655453619
358789.9366,524324.362,38.6164407159923,29.5756479199379,25.1312463430789,24.1859677197044,16.7528767802917,15.3407238000672,0.832008155
358789.6301,524324.5139,38.387410020995,29.7821664788898,25.3651494013964,24.3164393492888,16.7730078328726,16.292033737409,0.844342508
358789.4982,524324.5663,38.3881857068936,29.7870727068658,25.3691613230926,24.3666339789129,16.8334450899549,15.3407238000672,0.731396534
358789.1477,524324.733,38.1110593199105,29.893602973178,25.5405354316346,24.4569396639347,17.0349601939541,15.5515721218375,0.860244648
358788.926,524324.8608,37.7654917877947,29.923741617651,25.7504728138489,24.2863220355094,17.1559532663947,15.9261625514283,0.814373089
358788.6875,524324.9175,37.1619360521245,30.0786680809776,26.2007810736288,24.8786425346629,17.4485856182449,16.4753110781686,0.98756371
358788.561,524324.9643,37.137502260737,30.0813957728262,26.2118324857612,24.6376282032433,17.3375509447012,16.581530451301,0.888583078
358788.3329,524324.983,36.9463476264792,30.1359635173484,26.3785674425008,24.8384691731031,17.751651321317,16.6685186929405,0.946890928
358788.1301,524325.0516,36.9635347306289,30.2247964730512,26.5659031078481,24.6778291594244,17.7819602210075,17.5505513365722,0.680122324
358787.8972,524325.1228,36.7813486334117,30.2966885106099,26.6949574743035,24.8183620759306,18.1056437045796,17.618617754803,0.872680938
358787.7173,524325.2323,36.4774592157555,30.3228680452422,26.7650838758416,25.0192950619195,18.2372534862745,17.745068198505,0.853211009
358787.466,524325.4127,36.2066740967707,30.4224760734124,27.0473417259328,24.9087915039287,18.2169861045762,17.6769717125173,0.787869521
358787.2469,524325.5871,35.7338040118518,30.4127271334125,27.1522252332801,25.0895900420266,18.3182755625961,17.9983800589967,0.706625892
358786.9891,524325.762,35.5868711151056,30.6492499421718,27.443957349276,24.9991791816304,18.4601082331975,18.2032773609011,0.826707441
358786.7223,524325.9013,35.9709421121785,30.8685469675081,27.6914085602186,24.9389371801939,18.8048846324758,18.4377065218096,0.796636086
358786.464,524326.0283,36.218808275516,31.1656184985364,27.9722750408299,25.1197415954695,18.7846240250997,18.9567259303343,0.858511723
358786.2102,524326.173,36.632500590248,31.4411275303798,28.2035776853491,25.2001193505709,19.0688292702808,19.4380843102751,0.906218145
358785.934,524326.3402,37.6209962120155,31.9460445787741,28.7838694440137,25.159960146795,19.2212416000177,19.4774662001185,0.976962283
358785.6276,524326.501,38.0749298402993,32.2425731170657,29.1501345643823,25.0895900420266,19.2110592378943,19.5857555505763,0.826707441
358785.3757,524326.6235,38.8924458474822,32.4633915381706,29.3844340165254,25.3308049882386,19.4856065833292,20.2567820719242,0.824974516
358785.1146,524326.676,39.2600503394975,32.6403130387482,29.5366711408941,25.5217915522397,19.7298346682027,20.8115352921419,0.899184506
358784.931,524326.7277,39.2898346820375,32.650333543806,29.5401448462861,25.6323873248249,19.984445320294,21.3083814554078,0.992864424
358784.716,524326.871,39.9534807284357,33.008589711856,29.8592807571634,25.8637205069513,20.0761855767355,21.2685898416705,0.92038736
358784.4424,524326.977,40.0053908442005,33.0505539298268,29.903794357921,25.8939291649304,20.2393189477821,21.8666553923789,0.75606524
358784.2189,524327.1448,40.4682543607973,33.5663724094326,30.5054735597171,25.9542726808996,20.2495130034409,21.986510641275,0.918654434
358784.0128,524327.3225,40.9365881877657,33.8830118360528,30.8253855166311,25.6826884705047,19.8927621431617,21.6670660792514,0.930988787
358783.919,524327.5459,41.5934811902472,34.2752383202695,31.2071118169711,25.0795327077933,19.2314027204663,20.9504891783485,0.830275229
358783.8062,524327.6883,42.1084832419167,34.5420625614495,31.5511797445398,24.9288873422775,19.261912157012,21.1492295642915,0.909785933
358783.6627,524327.8877,42.1593825396764,34.5365689013173,31.6989333450188,24.6577042596599,19.0485489697272,20.6924821230424,0.953924567
358783.5672,524328.031,42.1449056233657,34.7447959061121,32.1705962801291,24.8083364674728,18.9368230791981,20.7222609557542,0.791335372
358783.3464,524328.1487,41.7897619035125,34.5924342732759,32.0129705036786,24.9590018665265,19.1399579177418,21.2884948044624,0.57961264
358783.1948,524328.396,41.5873688597816,34.3772326994231,31.8928766516627,24.6075327720502,19.1196170727078,20.5636395471676,0.810805301
358783.05,524328.6911,41.1433041779131,33.9866289674496,31.7215459807791,24.2662429036706,18.9266812020189,20.3655964481877,0.701325178
358782.9259,524328.8981,40.8902535433136,33.7498995752873,31.4707390651255,24.6175497512271,19.984445320294,22.2865716524074,0.766666667
358782.9388,524329.0126,40.8871690951955,33.7468609289531,31.4675376332503,24.3565731930693,19.7196574778228,21.6471153951462,0.708358818
358782.8705,524329.0822,40.6583840773224,33.4663784330613,31.2521565589692,24.1458507030408,19.6993025947064,21.3482166669244,0.757798165
358782.7877,524329.2087,40.3658204504047,33.0994417684669,30.8596612334921,24.0756343562246,19.6178359930371,21.2486638862023,0.906218145
358782.6197,524329.4384,40.0658018199468,32.7841931619394,30.4843270171758,23.7647610292844,19.5364287443605,21.1293445931913,0.759633028
358782.4405,524329.7316,39.8345665612788,32.4448485976384,30.0608829286403,23.6745395068788,19.495762659357,20.8015974266878,0.584913354
358782.2436,524329.9815,39.6232838562047,31.7604593308799,29.2658877180368,23.4239510727074,19.3431996646835,20.9107703569303,0.745463812
358782.0632,524330.258,39.4716107793868,31.4538284247278,28.8121355046446,23.3638526176435,19.200929914947,20.8015974266878,0.745463812
358781.9056,524330.5766,39.2835963939162,30.7909648613749,27.9163620244,23.0032748526458,18.7237270918012,20.524021529783,0.77196738
358781.7415,524330.8707,39.04979932935,30.4272070738225,27.436596398765,22.8831296434595,18.4905184975964,20.4249613754774,0.666055046
358781.5526,524331.1785,38.8582092411808,30.1704926012121,27.0487609792959,22.803026424967,17.9134043845732,20.0097862373893,0.764933741
358781.3345,524331.4553,38.731510708801,29.911501402935,26.7175685351936,22.6328737044255,17.7011361025974,19.7138071037274,0.812538226
358781.2224,524331.8013,37.9876060719771,29.0556702114554,25.5712550060774,22.5628445140569,17.3274242611002,19.0842822648935,0.839041794
358781.0558,524332.0599,37.5759005474977,28.5726750270546,24.9779070325848,22.5428317326338,16.9744987318111,18.5452736677102,0.789602446
358780.944,524332.3157,37.1665705746165,28.2550074443373,24.6373954977681,22.5828612972656,16.6723124250546,18.2227729580735,0.708358818
358780.78,524332.6266,36.675241660836,27.9482067247619,24.2603788300193,22.5628445140569,16.511299065849,17.7548217140314,0.69775739
358780.6805,524332.9357,36.2565808420363,27.6310933702827,23.8889722848654,22.4927842548777,16.5314114358359,17.3271308864154,0.569011213
358780.5177,524333.2577,35.6922051337979,27.2034828134441,23.3636671249099,22.3027136228167,16.2699714849673,16.9974641442581,0.754332314
358780.3368,524333.5988,34.8895649953897,26.7180881605923,22.9157032808323,22.3227355481303,16.3000895592463,16.7458260505697,0.473802243
358780.1718,524333.9263,34.5648196251393,26.5965066965117,22.7274470370684,22.3527511246262,16.1694750973755,16.2245660043181,0.807237513
358779.9851,524334.2307,33.7719887437239,26.2863202774282,22.5189493799881,22.6328737044255,16.5917744947916,16.4174379728033,0.734862385
358779.7889,524334.5496,32.7957355714991,25.9702663273436,22.2346625707083,22.7229218908973,16.511299065849,16.1089767900821,0.701325178
358779.5994,524334.8963,32.1338113734527,25.5755434705585,21.8030217145577,22.7730007202754,16.4911660606589,16.2149381013202,0.66432212
358779.3971,524335.2732,31.5714770772964,25.2170579025932,21.3504090668204,22.8230489752157,16.6924362210595,16.2149381013202,0.770234455
358779.1942,524335.6845,31.430305080734,25.0806218514171,21.1752031523858,22.9632253474127,16.6521628187537,16.1956849992883,0.586646279
358778.9571,524336.1229,31.8628353702791,24.9517404472623,20.8367482356566,23.1534797410822,16.5817230669285,15.9261625514283,0.669520897
358778.7691,524336.5252,32.6146332036596,25.0152087747039,20.7695897579756,23.6745395068788,16.4911660606589,15.9838906282694,0.641284404
358778.5649,524336.9143,33.2237603012443,25.0424813846352,20.6660764050843,24.0655905425544,15.8582069549833,15.5419820292624,0.683690112
358778.4006,524337.3087,34.116744855453,25.0977675148856,20.5523040449027,24.3967227721964,15.1967772278221,14.9962801939781,0.692558614
358778.1192,524337.7385,34.5670185854617,25.1558700309392,20.5261885422707,24.748095138017,14.8267164083358,14.6622358913153,0.680122324
358777.9832,524338.0491,34.8161831496206,25.2583300861851,20.5341301039109,24.9389371801939,14.5670159418402,14.500244418283,0.621916412
358777.8645,524338.2594,34.9270876509708,25.4421995713341,20.5974009435574,24.5773785479993,14.5570388508076,14.2909047222299,0.659021407
358777.7052,524338.4968,34.9070969713978,25.6515557710205,20.6820704657722,24.3064022233116,14.8766890440136,14.6241198346581,0.634250765
358777.5388,524338.7732,34.8228425098858,25.8341072311334,20.786685924299,24.175965658144,15.1667311428852,14.6622358913153,0.51783894
358777.3918,524339.0672,34.7532677835604,26.0946163488096,20.9017152168628,23.6745395068788,15.2568133374565,14.4621958169202,0.657186544
358777.211,524339.3114,34.7829673676149,26.1605719376641,20.9370888010827,23.5642764639687,15.5072235489618,14.481239226713,0.7490316
358776.9991,524339.5693,34.9587255162737,26.2493562989004,21.0282411616196,23.4039379981312,15.6876694405188,14.2909047222299,0.584913354
358776.8016,524339.8626,35.2195955702921,26.3215923729479,21.1377055399088,23.2937106620939,15.8582069549833,14.1863592053379,0.630784913
358776.6653,524340.151,35.4318791789686,26.3985045239715,21.323611690512,23.4840721474608,15.9585529214207,14.2434068249731,0.588379205
358776.5928,524340.4632,35.5774379012403,26.507839026852,21.5273373394324,23.8048437578817,15.9083934337882,14.1673763935707,0.634250765
358776.4641,524340.7526,35.5746163232833,26.5516432849521,21.7227547222573,23.9953806909828,16.0489445865683,14.138885726094,0.597247706
358776.3559,524340.9272,35.5349538077886,26.6183575011903,21.8784975711461,24.0054325369959,16.0288301261527,14.5478715988494,0.653720693
358776.2299,524341.1475,35.4928137191872,26.575815762425,21.8911408461826,23.8650023465012,16.0489445865683,14.6336334901455,0.637818552
358776.1054,524341.4291,35.4464742107869,26.5170583587347,21.8529768089741,24.0154521226253,16.1895624466983,14.4336298669645,0.680122324
358776.0092,524341.7427,35.2848528312361,26.4889600261249,21.8472858707167,23.8850916693726,15.9786346988218,14.3860309346861,0.674821611
358775.8816,524342.0376,35.2082808729562,26.4932634106413,21.8462001623437,23.9051348499773,16.2498433340268,14.500244418283,0.662487258
358775.5962,524342.2583,35.1225820749407,26.5009252656615,21.8361883011582,23.9853654385712,16.2398122395421,14.500244418283,0.644852192
358775.4288,524342.5492,35.2453177775217,26.5352088663868,21.8876283478266,23.9953806909828,16.2196888190258,14.6813072244426,0.666055046
358775.1995,524342.7894,35.3411061475598,26.4813615445578,21.8536357506097,24.1157636779755,16.3604132300338,14.586003097808,0.741896024
358774.9862,524343.0028,35.4504374621608,26.4724665089186,21.8760960686346,23.9552831740029,16.2398122395421,14.5669537227687,0.717227319
358774.8459,524343.1966,35.402971247242,26.4412880092425,21.8542430588887,23.8650023465012,16.2699714849673,14.7098943907466,0.703058104
358774.6392,524343.4377,35.3619490127162,26.4168271779642,21.8353180074292,23.8449837204908,16.2297696704158,14.8052849274736,0.701325178
358774.4274,524343.6989,34.8989535710038,26.2086001247486,21.6701129675219,23.9151573062069,16.2096736344871,14.8244058107725,0.708358818
358774.2435,524343.951,34.6907883391417,26.1092411367729,21.6133465867164,23.9552831740029,16.2900455904054,14.8244058107725,0.71019368
358774.0529,524344.1864,34.5051862189236,25.9927821899556,21.5791288592732,24.175965658144,16.3403229016527,14.9581063746572,0.738430173
358773.8224,524344.4133,34.5317728599172,25.899941053548,21.5948659242684,24.0054325369959,16.5616005986606,15.1301214440379,0.757798165
358773.5909,524344.6346,34.5967176757855,25.8355746187826,21.6574330002649,23.8249040454715,16.4207603354384,14.9676127457743,0.779001019
358773.4116,524344.9256,34.4958528604612,25.818333658619,21.6841375953836,23.7346643383946,16.5817230669285,15.0918629652787,0.734862385
358773.2118,524345.2056,34.3116998423082,25.8205101673191,21.6238337794506,23.7146270548241,16.511299065849,15.216228048026,0.7490316
358773.0352,524345.5555,34.174848048592,25.8772237770698,21.5667835308301,23.8148876195741,16.6119092985485,15.1971099919976,0.747196738
358772.8365,524345.8355,33.90034934501,25.8451156379735,21.5031202731773,23.9251808437691,17.1559532663947,15.8107925726063,0.791335372
358772.6397,524346.1021,33.7452675408812,25.8097545190802,21.4381623656165,23.7046150355294,16.551519519781,15.3694279125834,0.738430173
358772.4756,524346.3985,33.2391330165388,25.630568830407,21.3265380794207,23.5041388152083,16.6420902741184,15.3598416615143,0.777268094
358772.2193,524346.6279,32.3504537122039,25.4321561561072,21.2828396845872,23.2937106620939,16.5314114358359,15.4844539965161,0.798470948
358772.0059,524346.8357,31.3733567946989,25.1590406095366,21.2104046473394,23.1935541436545,16.6521628187537,15.685917694797,0.717227319
358771.7332,524347.0251,30.4477755546085,24.9597822463462,21.1584608107954,23.1334346392402,16.6018439306685,15.945390444352,0.793170234
358771.5263,524347.244,29.9734792713156,24.878061480495,21.1293784170479,23.103403084264,16.7629229139171,15.945390444352,0.786136595
358771.2896,524347.4932,30.9234969215049,25.1461377966937,21.3217865714757,22.9732363759229,16.8636261689788,16.4463780692779,0.777268094
358771.1121,524347.7396,31.8176075928696,25.3608901673364,21.4354213669675,22.8831296434595,16.8938450705696,16.6491635551775,0.787869521
358770.965,524347.9023,32.00431707421,25.3948348655487,21.4718468960053,22.7129508563851,17.0752777226467,16.7458260505697,0.805504587
358770.8001,524348.113,32.4731610176812,25.454617207378,21.5257594176839,22.7029029985858,17.1458603374264,16.9974641442581,0.787869521
358770.5715,524348.4356,32.058809284002,25.2781806496375,21.4748714067924,22.5628445140569,17.1458603374264,17.1816008219946,0.851478084
358770.3219,524348.6827,31.3930052785047,25.087841157423,21.2658417874123,22.5728385796562,17.4586609864405,17.569992369364,0.800203874
358770.173,524348.9978,31.2070052142807,25.0240512511685,21.1065371140962,22.6729221710344,17.5697774052355,17.6672415446809,0.747196738
358769.9791,524349.2255,31.3950456950037,25.0401410013855,21.0487217360601,22.8130323147817,17.7718430953229,17.9398925357472,0.787869521
358769.7869,524349.5155,31.7322970921059,25.080617408611,20.997772308172,22.6529025779325,17.9134043845732,18.1739574844818,0.787869521
358769.5504,524349.7791,31.8247869554382,25.0942957818715,21.0228892676422,22.6529025779325,18.1562837118583,18.6235765242073,0.821406728
358769.3466,524349.9757,31.7663522176926,25.0813722987445,21.0582397100027,22.6529025779325,18.5513438172769,19.0745038600184,0.870846075
358769.1437,524350.1667,31.3460822843466,25.0232582924779,21.0988416481796,22.7129508563851,18.4601082331975,19.1333954652988,0.763098879
358768.9139,524350.4648,30.8444955288898,24.9750252466315,21.1095060261623,22.803026424967,19.0282428469512,19.8715851326202,0.740163099
358768.6861,524350.7395,30.5777963076959,25.0262153146565,21.0753957551226,22.642888867499,18.8353206387038,19.8715851326202,0.727828746
358768.5063,524350.9749,30.8445760647147,25.1904494434917,21.1330890717116,22.5127948692306,18.9165243941403,20.1381857741105,0.683690112
358768.3124,524351.1881,30.310754387217,25.1650288315364,21.2426734743373,22.5828612972656,18.9470082032018,20.4844177670038,0.724260958
358768.1396,524351.4868,30.5825488136763,25.2254591207404,21.429685917677,22.6128662553202,18.8759389915193,20.6726524703313,0.669520897
358767.924,524351.6868,30.792474093116,25.1408789159263,21.543841120718,22.6628952560641,18.9774359681785,20.771833500137,0.666055046
358767.7514,524351.9966,31.2084626675919,25.2548550237326,21.7505364370597,22.7830089836348,18.9977413320386,21.2486638862023,0.64841998
358767.7108,524352.2785,31.6317766207986,25.3791871865813,21.8413592586544,23.073339388254,19.526285547099,22.1765039361761,0.584913354
358767.6247,524352.5119,31.6347349901771,25.5547186793948,21.8767825286589,22.9331538053214,19.3330413121918,22.2765746765903,0.530275229
358767.5516,524352.7551,31.8179946774377,25.7112619224752,21.9038402708149,22.6828891840577,19.0282428469512,22.146497796586,0.593679918
358767.496,524353.0372,32.0663658160201,25.8251919616915,21.9274328593817,22.7629657830347,18.8759389915193,21.7269068131374,0.618450561
358767.3725,524353.3043,32.5862676252687,26.04296949569,22.0128713933145,22.7029029985858,18.5513438172769,21.62717770995,0.637818552
358767.2009,524353.6119,33.1983797132718,26.2516256545179,22.079447833848,22.6928962163573,18.4094454804139,21.2884948044624,0.644852192
358767.0372,524353.9616,33.6409435086951,26.3905222772589,22.1231761880878,22.8330537916473,18.2676395080683,21.0796588447562,0.546075433
358766.869,524354.2892,33.6205770978856,26.3649011376558,22.0887291837788,22.9732363759229,18.3486949337253,21.4477444694933,0.526707441
358766.7088,524354.6579,33.2312581095665,26.243648755662,22.0480584349707,22.9932543413729,18.3790433245295,21.1890064753332,0.627217125
358766.5568,524354.992,33.1521996422041,26.1310411683935,21.9945023257921,22.9732363759229,18.2878838190017,21.1591592345343,0.576044852
358766.4166,524355.3216,32.8113162751263,26.0109852589707,21.9095064837026,22.8831296434595,18.0752847115412,20.742062194851,0.565443425
358766.2675,524355.6067,32.4393470436685,25.8845559939186,21.8007478913442,22.9031214387012,18.2169861045762,21.0299525689954,0.561977574
358766.2148,524355.9722,32.0836599222663,25.6770779971088,21.7449431534184,22.6928962163573,17.9943602835443,20.6726524703313,0.553109072
358766.1053,524356.3593,31.1237109335417,25.5530550979468,21.7184973750782,22.4527888952682,17.9235260258516,20.5636395471676,0.546075433
358766.0324,524356.7417,30.0541463935795,25.3254268914227,21.50397267672,22.2127347695971,17.5899550544607,19.6251503009581,0.546075433
358765.9237,524357.0988,30.2781235794798,25.2738685745488,21.4873031338019,22.3327234306801,17.7112203582223,19.9406608335675,0.546075433
358765.8281,524357.4746,29.7913107260368,25.1757021221291,21.6445740422543,22.2127347695971,17.8426265601171,20.1579526603748,0.532008155
358765.6858,524357.8042,29.8651559791457,25.1807533771805,21.7468013598353,22.272725438406,17.6202938742799,19.8420050394893,0.532008155
358765.6201,524358.1564,29.377896334452,25.0240277365437,21.5852998571357,22.282724043957,17.610161721192,19.8321306849562,0.535474006
358765.5437,524358.5132,28.9793071046859,24.7614697218101,21.3323357997627,22.132734537555,17.3880016440186,19.4873252306925,0.535474006
358765.4963,524358.8698,30.7606184209029,25.1480440121782,21.7276121401133,22.0227703636698,17.055114143114,19.369233412809,0.561977574
358765.4232,524359.2377,32.3543921011044,25.2925892153586,21.6671569931204,22.0327722186599,16.7830566741579,18.8488485018461,0.584913354
358765.317,524359.6281,32.6053291890117,25.2173639600395,21.542847553071,22.1827424017789,16.6521628187537,18.5648572354258,0.641284404
358765.1967,524360.0209,32.318919705439,25.2162490548843,21.6066189433423,22.3027136228167,16.5716552688908,18.3106640557287,0.699592253
358765.1113,524360.4479,32.3540751463323,25.319697749407,21.6258056758209,22.4327729889114,16.511299065849,17.8229641957055,0.590214067
358764.995,524360.913,33.3686839581767,25.6117788481367,21.7772381027759,22.6228527002279,16.3101622049373,17.4728149899999,0.586646279
358764.9265,524361.3086,35.0609709694031,26.1916140442524,22.0025843934265,22.8931023407936,16.4308141452239,17.1040335384584,0.674821611
358764.7737,524361.6773,34.5148251108268,25.88711517343,21.8074369539604,22.803026424967,16.5012221287512,16.9877733978763,0.630784913
358764.6624,524362.0956,33.8116299231621,25.8479653230877,21.5540774047322,23.1334346392402,16.5716552688908,17.094351517945,0.607849134
358764.5692,524362.5048,34.4899462049356,26.0755259174219,21.7993597186991,23.1534797410822,16.6320203751303,16.9102989466348,0.613149847
358764.501,524362.9372,34.8293184061487,26.1764633465962,21.8402094718692,23.3838747432317,16.5012221287512,16.6781826484314,0.64841998
358764.444,524363.2938,34.9166555419411,26.1602072610775,21.7687993845148,23.4239510727074,16.511299065849,16.3884997259259,0.800203874
358764.327,524363.6866,34.8711931029582,26.2188629625933,21.8024064158436,23.5442095305429,16.3906105157089,16.2535029882315,0.64841998
358764.2022,524364.0527,34.8288359357509,26.3530069279209,21.8875251167704,23.7547497075056,16.4811304658831,16.1764160291064,0.591946993
358764.0318,524364.3681,34.9870327372787,26.4864041225725,21.9815621640822,23.6845372284945,16.551519519781,16.1378661235471,0.667787971
358763.8726,524364.7323,35.4039715948514,26.6175092924853,22.0738446823137,24.0455408835114,16.5716552688908,16.0800944329384,0.671355759
358763.6676,524365.0391,35.6509127940302,26.6549409499386,22.1056621389478,24.1157636779755,16.7125608204384,16.0704792357827,0.554943935
358763.5019,524365.4078,36.0575860791736,26.8533522466916,22.1778459590802,24.4368410060684,16.9744987318111,16.1378661235471,0.669520897
358763.3757,524365.7272,36.4854047618151,27.0338414197915,22.3537231666957,24.4368410060684,17.0349601939541,16.3595241846417,0.708358818
358763.2049,524366.0059,36.621911766241,27.1158158484281,22.4103909346781,24.7280174986446,17.3476537497167,16.4849617242987,0.639551478
358763.0603,524366.3165,36.8124790759743,27.424715259172,22.6296970746603,24.6175497512271,17.5293652868243,16.3692013266787,0.685423038
358762.9454,524366.5869,37.2080044632355,27.3298958031773,22.4814009540642,24.6577042596599,17.2669312320386,16.3016958872305,0.708358818
358762.7988,524366.9198,37.5104736409196,27.4105850919283,22.535065141859,24.9590018665265,17.539451858679,16.4463780692779,0.636085627
358762.6652,524367.2549,37.8363218690941,27.5588536849318,22.7019215555487,24.8886860098668,17.367824085691,15.9742452709316,0.832008155
358762.5,524367.5591,38.0599196661741,27.6985802031468,22.7885228460933,25.159960146795,17.6809127643579,16.5525460493883,0.761365953
358762.3649,524367.8563,38.1650034254839,27.777772184759,22.6581138809266,25.4815751169226,17.6809127643579,16.6878393566561,0.688990826
358762.2428,524368.2803,38.2987189907834,27.9141097464668,22.6431868736045,25.6022482862696,17.7314316169952,16.4753110781686,0.722528033
358762.0803,524368.6401,38.4804148556309,28.0779415829775,22.9133325140715,25.7731962640025,17.6909933165988,16.6008603811025,0.720795107
358761.9991,524368.9446,38.6575320902266,28.2250682703385,23.0810148214493,25.7128479671855,17.650567169227,16.3499061065028,0.718960245
358761.9151,524369.2892,38.7897998706214,28.3674858725291,23.0909884740133,26.0448579853326,17.8325068143125,16.5622299812641,0.741896024
358761.8523,524369.6014,38.8880555629338,28.4598350045596,23.1228271507977,25.9643440834885,17.751651321317,16.4174379728033,0.724260958
358761.7596,524369.8315,38.9798944977738,28.4782382910441,23.2247997470897,26.0448579853326,17.984226603454,16.5911842024159,0.75606524
358761.656,524370.0349,39.0747824152741,28.5454727355602,23.2653666993267,26.1454999708866,17.9336561197227,16.2438533586765,0.738430173
358761.5045,524370.3067,39.1899936341018,28.575401007942,23.2249132822402,26.2662859779347,18.1360086515916,16.4463780692779,0.741896024
358761.3718,524370.5082,39.4232590933843,28.6656872323161,23.2054926731201,26.3367257243238,18.2676395080683,16.320956287829,0.722528033
358761.3428,524370.75,39.7347390457802,28.8241497936891,23.2768136677561,26.2662859779347,18.2878838190017,16.3499061065028,0.715494393
358761.2758,524370.9654,40.0986546718013,28.9400333720839,23.4177599073178,26.528055518648,18.4499854077969,16.4174379728033,0.745463812
358761.2298,524371.2262,40.970340998769,29.3340232217688,23.6112447924475,26.3166119121849,18.3588109085427,16.292033737409,0.75606524
358761.1213,524371.2561,40.8285629296847,29.3224057080947,23.583906330004,26.4676174294474,18.27774302747,16.3016958872305,0.73312946
358761.0292,524371.1868,40.6456091094992,29.1395613827891,23.5139127677207,26.5179727490718,18.1461335329203,16.2341999921186,0.761365953
358761.0069,524371.2182,40.833999541989,29.2286448236873,23.5194639775141,26.4676174294474,18.1360086515916,16.147526499725,0.759633028
358760.9862,524371.1895,40.6386893929543,29.1372206118818,23.513210797459,26.2159498255382,18.1461335329203,16.1089767900821,0.805504587
358760.987,524371.1683,40.6316597015511,29.134956865336,23.5123440874258,26.1656099210898,18.1360086515916,16.1378661235471,0.77196738
358760.9609,524371.2464,40.7834714361775,29.3089808035006,23.5779133028497,26.1656099210898,18.0247064038598,16.0031261063996,0.777268094
358760.936,524371.24,40.7793161017174,29.3073385703916,23.5770730561139,26.1152690869092,18.2575295884376,16.320956287829,0.775535168
358760.9048,524371.2403,40.7752947726023,29.3063371190264,23.5766791871476,26.1555267164424,18.3993204511777,16.2631297635319,0.768399592
358760.8784,524371.3017,41.2221507331545,30.2101090465688,23.8816155249051,26.1957810703561,18.2980068273119,16.3788572003851,0.770234455
358760.8827,524371.2972,41.2227207465553,30.2085168570678,23.8809822091804,25.6826884705047,17.9740912138393,15.8973082025344,0.779001019
358760.86,524371.2807,41.3139972944359,30.1922984355326,23.9194846956932,25.5720760264677,18.1360086515916,16.1764160291064,0.777268094
358760.8479,524371.2575,40.8280836240722,29.4277964534576,23.4915707909197,25.7933086610053,18.3689410177326,16.5718734281009,0.779001019
358760.8252,524371.2388,40.6989336205406,29.3685773031137,23.5142428366806,25.8335789678885,18.4398475329086,16.6201782570382,0.780835882
358760.8122,524371.23,40.6977079084247,29.3672944637272,23.5140738892298,25.853690875033,18.3891710450413,16.6298450343187,0.777268094
358760.811,524371.2189,40.7431364261648,29.2847782003179,23.4556920658814,25.9140443950629,18.4499854077969,16.6588187185401,0.839041794
358760.7933,524371.2802,41.2248844233603,30.2118070593177,23.8825679664556,25.7229339376411,18.4398475329086,16.6974793468673,0.77196738
358760.8234,524371.2866,41.2242366227712,30.2110348741973,23.8821867975311,25.5217915522397,18.2473710378328,16.1860253123156,0.64841998
